"","Ship_code","ArrivalRegion","DisVol"
"2742",1913,"Pacific",17895
"2743",2004,"Pacific",17804
"2744",2004.1,"Pacific",17804
"2745",2004.2,"Pacific",17804
"2746",2004.3,"Pacific",17804
"2747",9521,"Pacific",17786
"2748",9521.1,"Pacific",17786
"2749",3066,"Atlantic",17729
"2750",1532,"Pacific",17724
"2751",1532.1,"Pacific",17724
"2752",1955,"Pacific",17690
"2753",8377,"Pacific",17629
"2754",8377.1,"Pacific",17629
"2755",8377.2,"Pacific",17629
"2756",9311,"Pacific",17601
"2757",9311.1,"Pacific",17601
"2758",9311.2,"Pacific",17601
"2759",9311.3,"Pacific",17601
"2760",9650,"Atlantic",17576
"2761",8410,"Pacific",17463
"2762",8410.1,"Pacific",17463
"2763",8410.2,"Pacific",17463
"2764",8410.3,"Pacific",17463
"2765",8410.4,"Pacific",17463
"2766",8410.5,"Pacific",17463
"2767",8410.6,"Pacific",17463
"2768",8410.7,"Pacific",17463
"2769",2135,"Pacific",17411
"2770",2135.1,"Pacific",17411
"2771",2135.2,"Pacific",17411
"2772",2135.3,"Pacific",17411
"2773",2135.4,"Pacific",17411
"2774",2776,"Atlantic",17395
"2775",2776.1,"Atlantic",17395
"2776",2776.2,"Atlantic",17395
"2777",2776.3,"Atlantic",17395
"2778",2776.4,"Atlantic",17395
"2779",1526,"Pacific",17363
"2780",1526.1,"Pacific",17363
"2781",1998,"Pacific",17354
"2782",1998.1,"Pacific",17354
"2783",1998.2,"Pacific",17354
"2784",2655,"Atlantic",17321
"2785",2655.1,"Atlantic",17321
"2786",2655.2,"Atlantic",17321
"2787",1533,"Pacific",17296
"2788",1533.1,"Pacific",17296
"2789",1533.2,"Pacific",17296
"2790",1533.3,"Pacific",17296
"2791",2618,"Atlantic",17295
"2792",2690,"Atlantic",17295
"2793",9625,"Atlantic",17295
"2794",2599,"Atlantic",17295
"2795",3152,"Atlantic",17295
"2796",3490,"Atlantic",17295
"2797",2679,"Atlantic",17295
"2798",2599.1,"Atlantic",17295
"2799",2599.2,"Atlantic",17295
"2800",1775,"Atlantic",17295
"2801",2618.1,"Atlantic",17295
"2802",2679.1,"Atlantic",17295
"2803",9625.1,"Atlantic",17295
"2804",2679.2,"Atlantic",17295
"2805",2690.1,"Atlantic",17295
"2806",2599.3,"Atlantic",17295
"2807",2618.2,"Atlantic",17295
"2808",3126,"Atlantic",17295
"2809",2599.4,"Atlantic",17295
"2810",3126.1,"Atlantic",17295
"2811",2679.3,"Atlantic",17295
"2812",3126.2,"Atlantic",17295
"2813",3490.1,"Atlantic",17295
"2814",2677,"Atlantic",17295
"2815",2690.2,"Atlantic",17295
"2816",2677.1,"Atlantic",17295
"2817",2618.3,"Atlantic",17295
"2818",9625.2,"Atlantic",17295
"2819",2679.4,"Atlantic",17295
"2820",2599.5,"Atlantic",17295
"2821",2679.5,"Atlantic",17295
"2822",9625.3,"Atlantic",17295
"2823",2677.2,"Atlantic",17295
"2824",9625.4,"Atlantic",17295
"2825",3490.2,"Atlantic",17295
"2826",3126.3,"Atlantic",17295
"2827",9625.5,"Atlantic",17295
"2828",1775.1,"Atlantic",17295
"2829",3126.4,"Atlantic",17295
"2830",2690.3,"Atlantic",17295
"2831",9625.6,"Atlantic",17295
"2832",1775.2,"Atlantic",17295
"2833",2677.3,"Atlantic",17295
"2834",1775.3,"Atlantic",17295
"2835",2690.4,"Atlantic",17295
"2836",8543,"Atlantic",17293
"2837",9105,"Atlantic",17293
"2838",8543.1,"Atlantic",17293
"2839",8542,"Atlantic",17293
"2840",8542.1,"Atlantic",17293
"2841",8542.2,"Atlantic",17293
"2842",8542.3,"Atlantic",17293
"2843",9105.1,"Atlantic",17293
"2844",9076,"Atlantic",17254
"2845",9076.1,"Atlantic",17254
"2846",9076.2,"Atlantic",17254
"2847",9076.3,"Atlantic",17254
"2848",9076.4,"Atlantic",17254
"2849",8460,"Pacific",17222
"2850",8460.1,"Pacific",17222
"2851",8460.2,"Pacific",17222
"2852",8460.3,"Pacific",17222
"2853",8460.4,"Pacific",17222
"2854",8460.5,"Pacific",17222
"2855",1538,"Pacific",17177
"2856",1538.1,"Pacific",17177
"2857",1538.2,"Pacific",17177
"2858",1538.3,"Pacific",17177
"2859",1538.4,"Pacific",17177
"2860",9467,"Pacific",17085
"2861",9467.1,"Pacific",17085
"2862",9467.2,"Pacific",17085
"2863",1906,"Pacific",17082
"2864",1906.1,"Pacific",17082
"2865",1906.2,"Pacific",17082
"2866",1906.3,"Pacific",17082
"2867",1906.4,"Pacific",17082
"2868",1906.5,"Pacific",17082
"2869",1906.6,"Pacific",17082
"2870",1906.7,"Pacific",17082
"2871",2999,"Atlantic",17078
"2872",2999.1,"Atlantic",17078
"2873",2999.2,"Atlantic",17078
"2874",2999.3,"Atlantic",17078
"2875",2999.4,"Atlantic",17078
"2876",2873,"Atlantic",16968
"2877",2873.1,"Atlantic",16968
"2878",2873.2,"Atlantic",16968
"2879",8346,"Pacific",16941
"2880",8346.1,"Pacific",16941
"2881",8346.2,"Pacific",16941
"2882",8382,"Pacific",16886
"2883",8382.1,"Pacific",16886
"2884",3112,"Atlantic",16874
"2885",8943,"Atlantic",16843
"2886",8943.1,"Atlantic",16843
"2887",8943.2,"Atlantic",16843
"2888",8943.3,"Atlantic",16843
"2889",8943.4,"Atlantic",16843
"2890",8943.5,"Atlantic",16843
"2891",1730,"Atlantic",16832
"2892",1730.1,"Atlantic",16832
"2893",1730.2,"Atlantic",16832
"2894",1730.3,"Atlantic",16832
"2895",1730.4,"Atlantic",16832
"2896",1730.5,"Atlantic",16832
"2897",1730.6,"Atlantic",16832
"2898",1730.7,"Atlantic",16832
"2899",9261,"Pacific",16779
"2900",9261.1,"Pacific",16779
"2901",9261.2,"Pacific",16779
"2902",9261.3,"Pacific",16779
"2903",9261.4,"Pacific",16779
"2904",9261.5,"Pacific",16779
"2905",2882,"Atlantic",16704
"2906",9001,"Atlantic",16704
"2907",9001.1,"Atlantic",16704
"2908",2882.1,"Atlantic",16704
"2909",2882.2,"Atlantic",16704
"2910",2882.3,"Atlantic",16704
"2911",9001.2,"Atlantic",16704
"2912",2882.4,"Atlantic",16704
"2913",9001.3,"Atlantic",16704
"2914",2882.5,"Atlantic",16704
"2915",2882.6,"Atlantic",16704
"2916",8422,"Pacific",16689
"2917",8946,"Atlantic",16647
"2918",8946.1,"Atlantic",16647
"2919",8946.2,"Atlantic",16647
"2920",8946.3,"Atlantic",16647
"2921",9317,"Pacific",16584
"2922",9317.1,"Pacific",16584
"2923",9317.2,"Pacific",16584
"2924",9317.3,"Pacific",16584
"2925",9317.4,"Pacific",16584
"2926",9317.5,"Pacific",16584
"2927",9317.6,"Pacific",16584
"2928",2534,"Atlantic",16542
"2929",2534.1,"Atlantic",16542
"2930",2682,"Atlantic",16514
"2931",2682.1,"Atlantic",16514
"2932",2682.2,"Atlantic",16514
"2933",2232,"Pacific",16486
"2934",2885,"Atlantic",16474
"2935",2885.1,"Atlantic",16474
"2936",2885.2,"Atlantic",16474
"2937",2885.3,"Atlantic",16474
"2938",2428,"Pacific",16427
"2939",2428.1,"Pacific",16427
"2940",2428.2,"Pacific",16427
"2941",2970,"Atlantic",16356
"2942",2970.1,"Atlantic",16356
"2943",2970.2,"Atlantic",16356
"2944",2970.3,"Atlantic",16356
"2945",2970.4,"Atlantic",16356
"2946",2970.5,"Atlantic",16356
"2947",2970.6,"Atlantic",16356
"2948",3118,"Atlantic",16319
"2949",3118.1,"Atlantic",16319
"2950",3118.2,"Atlantic",16319
"2951",3118.3,"Atlantic",16319
"2952",3118.4,"Atlantic",16319
"2953",9100,"Atlantic",16283
"2954",9100.1,"Atlantic",16283
"2955",9100.2,"Atlantic",16283
"2956",9264,"Pacific",16279
"2957",9264.1,"Pacific",16279
"2958",9264.2,"Pacific",16279
"2959",9099,"Atlantic",16273
"2960",9099.1,"Atlantic",16273
"2961",2680,"Atlantic",16268
"2962",2680.1,"Atlantic",16268
"2963",2680.2,"Atlantic",16268
"2964",2680.3,"Atlantic",16268
"2965",3121,"Atlantic",16263
"2966",3121.1,"Atlantic",16263
"2967",3121.2,"Atlantic",16263
"2968",9097,"Atlantic",16252
"2969",9097.1,"Atlantic",16252
"2970",9097.2,"Atlantic",16252
"2971",9097.3,"Atlantic",16252
"2972",9097.4,"Atlantic",16252
"2973",9097.5,"Atlantic",16252
"2974",9097.6,"Atlantic",16252
"2975",9097.7,"Atlantic",16252
"2976",2876,"Atlantic",16251
"2977",2876.1,"Atlantic",16251
"2978",2876.2,"Atlantic",16251
"2979",2876.3,"Atlantic",16251
"2980",9072,"Atlantic",16216
"2981",9072.1,"Atlantic",16216
"2982",9072.2,"Atlantic",16216
"2983",8348,"Pacific",16188
"2984",8348.1,"Pacific",16188
"2985",8348.2,"Pacific",16188
"2986",8348.3,"Pacific",16188
"2987",8941,"Atlantic",16176
"2988",8941.1,"Atlantic",16176
"2989",2904,"Atlantic",16157
"2990",2904.1,"Atlantic",16157
"2991",2904.2,"Atlantic",16157
"2992",2904.3,"Atlantic",16157
"2993",2904.4,"Atlantic",16157
"2994",2904.5,"Atlantic",16157
"2995",2904.6,"Atlantic",16157
"2996",1497,"Pacific",16106
"2997",1497.1,"Pacific",16106
"2998",1497.2,"Pacific",16106
"2999",1497.3,"Pacific",16106
"3000",1497.4,"Pacific",16106
"3001",3124,"Atlantic",15942
"3002",3124.1,"Atlantic",15942
"3003",2899,"Atlantic",15942
"3004",2899.1,"Atlantic",15942
"3005",2899.2,"Atlantic",15942
"3006",2899.3,"Atlantic",15942
"3007",2899.4,"Atlantic",15942
